"Name","Location","Code Unit"
"Gear_Determ_Thresholds_B","00104a2c","float[5] "
"Engine_Load_Limiter_A_xaxis","00104c48","float[9] "
"Engine_Load_Limiter_A_data","00104c6c","short[9] "
"Engine_Load_Limiter_B_xaxis","00104c80","float[9] "
"Engine_Load_Limiter_B_data","00104ca4","short[9] "
"Front_Oxygen_Sensor_Comp_xaxis","00104e10","float 491.0"
"Front_Oxygen_Sensor_Comp_data","00104e20","dw 40632"
"MAF_Compensation_IAT_xaxis","00105838","float[6] "
"MAF_Compensation_IAT_yaxis","00105850","float[10] "
"MAF_Compensation_IAT_data","00105878","db[60] "
"Engine_Load_Compensation_xaxis","001058c8","float[15] "
"Engine_Load_Compensation_yaxis","00105904","float[24] "
"Engine_Load_Compensation_data","00105964","db[360] "
"Cylinder_Fill_Percentage_xaxis","00108054","float[16] "
"Cylinder_Fill_Percentage_yaxis","00108094","float[22] "
"Cylinder_Fill_Percentage_data","001080ec","db[352] "
"AmbientTemp_P0071_FLOAT_00109d28","00109d28","float 25.0"
"PI_Ratio_0011169b","0011169b","undefined1 00h"
"Tip_In_Enrichment_Applied_Counter_Reset","001116cc","db 16h"
"Tip_In_Throttle_Cumulative_Reset","001116cd","db 16h"
"PI_Ratio_00111702","00111702","undefined2 002Fh"
"PI_Ratio_00111704","00111704","undefined2 0001h"
"Hotstart_Enrichment_Decay_Delay","0011176e","undefined2 0FDFh"
"Hotstart_Minimum_Enrichment_Limit_Runtime","00111770","undefined2 1388h"
"GDI_Pressure_Multiplier_C","00111864","float 0.078"
"Injector_Flow_Scaling_BRZ","001118d0","float 263.1"
"Injector_Minimum_Open_Time","00111900","float 610.0"
"Injector_Flow_Scaling","00111904","float 12176.6"
"Engine_Load_Multiplier","00111908","float 46.278999"
"Minimum_Port_Injection_Quantity","00111914","float 2.28"
"PI_Ratio_Threshold_RPM","00111928","float 3200.0"
"PI_Ratio_Thresholds_Load","0011192c","float 0.6"
"PI_Ratio_Thresholds","00111930","float 0.34999999"
"PI_Ratio_00111934","00111934","float 0.75"
"PI_Ratio_00111938","00111938","float 0.0"
"PI_Ratio_0011193c","0011193c","float 0.0"
"PI_Ratio_00111940","00111940","float 0.0"
"Fuel_Injection_Ratio_ECT_Threshold_A","00111944","float[2] "
"Fuel_Injection_Ratio_ECT_Threshold_B","00111954","float[2] "
"CL_Fueling_Target_Comp_ECT_Disable","00111b44","float 200.0"
"AF_Learning_1_Limits","00111c0c","float[2] "
"Min_Active_Primary_Open_Loop_Enrichment","00111dc0","float 0.02"
"CL_to_OL_00111dc4","00111dc4","float 0.021255385"
"CL_to_OL_0010ef54","00111dc4","float 0.021255385"
"Hotstart_High_Enrichment_Activation_ECT","00111e24","float 200.0"
"Hotstart_High_Enrichment_Activation_IAT","00111e28","float 200.0"
"Hotstart_Low_Enrichment_Activation_Threshold_ECT","00111e2c","float 200.0"
"Initial_Hotstart_Enrichment_High","00111e34","undefined4 00000000h"
"Initial_Hotstart_Enrichment_Low","00111e38","float 0.0"
"Hotstart_Minimum_Enrichment_During_Delay_and_Runtime","00111e44","float 0.059999999"
"Hotstart_Enrichment_Decay_Step","00111e48","float 0.004"
"Maximum_Non-idle_Hotstart_Enrichment_Post_Delay","00111e4c","float 0.0"
"Low_Pulse_Width_Fuel_Injector_Comp_Maximum_RPM","00111fe4","float 10000.0"
"Low_Pulse_Width_Fuel_Injector_Comp_Maximum_IPW","00111fe8","float 10000.0"
"Overrun_Enrich_RPM_Delta_Activation","00112014","float -10000.0"
"Overrun_Initial_Injector_Enrichment_PW","00112018","float 0.0"
"Minimum_Tip_In_Enrichment_Activation_Throttle","00112020","float 1.5"
"Throttle_Tip_In_Enrichment_Comp_D_ECT_Activation","00112028","float 1.0"
"Minimum_Tip_In_Enrichment_Activation","0011202c","float 600.0"
"Overrun_Fueling_Cut_Counter_RPM_Threshold","001120ac","float[5] "
"Rev_Limit_A_on_above","001120cc","float 7450.0"
"Rev_Limit_A","001120cc","float 7450.0"
"Rev_Limit_A_off_below","001120d0","float 7100.0"
"Rev_Limit_B_off_below","001120d4","float 7200.0"
"Rev_Limit_B","001120d4","float 7200.0"
"Rev_Limit_B_on_above","001120d8","float 7400.0"
"Rev_Limit_Fuel_Resume_MP","001120dc","float 1000.0"
"Speed_Limiter_Off_Below","001120e0","float[2] "
"Speed_Limiter","001120e0","float[2] "
"Speed_Limiter_On_Above","001120e4","float 1002.0 (float[2][1])"
"Throttle_xaxis","00112344","float[16] "
"Low_Pulse_Width_Fuel_Injector_Comp_xaxis","00112f6c","float[8] "
"Low_Pulse_Width_Fuel_Injector_Comp_data","00112f8c","sdb[8] "
"AF_Learning_1_Airflow_A_xaxis","00115014","float[5] "
"AF_Learning_1_Airflow_A_data","00115028","float[5] "
"AF_Learning_1_Airflow_B_xaxis","0011503c","float[5] "
"AF_Learning_1_Airflow_B_data","00115050","float[5] "
"LTFT_FLOAT_ARRAY_00115074","00115074","float[4] "
"LTFT_FLOAT_ARRAY_00115094","00115094","float[4] "
"Injector_Latency_xaxis","00118058","float[5] "
"Injector_Latency_yaxis","0011806c","float[3] "
"Injector_Latency_data","00118078","dw[15] "
"Overrun_A_data","0011b65c","dw[24] "
"Overrun_B_data","0011b6b4","dw[24] "
"Overrun_C_data","0011b70c","dw[24] "
"Overrun_D_data","0011b764","dw[24] "
"Overrun_E_data","0011b7bc","dw[24] "
"Feedback_Correction_Negative_Advance_Delay","0011c168","undefined2 007Dh"
"Fine_Correction_Advance_Delay","0011c178","undefined2 007Dh"
"Base_Timing_Idle_Vehicle_Speed_Threshold","0011c268","float 4.0"
"Timing_Unknown_I","0011c294","float -15.0"
"Transient_Ignition_Retard_ECT_Threshold","0011c464","float 70.0"
"Transient_Ignition_Retard_RPM_Threshold","0011c468","float 10000.0"
"Transient_Ignition_Retard_TPS_Angle_Threshold","0011c46c","float 0.0"
"Transient_Ignition_Retard_Engine_Load_Threshold","0011c470","float 0.05"
"Timing_Compensation_Maximum_RPM_Per_Cylinder","0011c490","float 10000.0"
"Timing_Compensation_Minimum_Load_Per_Cylinder","0011c494","float 0.55"
"Timing_Compensation_Minimum_Coolant_Temp_Per_Cylinder","0011c498","float 60.0"
"Feedback_Correction_Minimum_Load","0011c49c","float[2] "
"Feedback_Correction_Range_RPM","0011c4a4","float[4] "
"Feedback_Correction_Retard_Limit","0011c4c0","float 5.0"
"Feedback_Correction_Retard_Value","0011c4c4","float 1.05"
"Feedback_Correction_Negative_Advance_Value","0011c4c8","float 0.34999999"
"Rough_Correction_Range_RPM","0011c5b4","float[4] "
"Rough_Correction_Range_Load","0011c5c4","float[4] "
"Rough_Correction_Min_KC_Advance","0011c5d4","float 0.0"
"Advance_Multiplier_Initial","0011c5d8","float 0.69999999"
"Advance_Multiplier_Step_Value","0011c5dc","float 0.0"
"Fine_Correction_Rows_RPM","0011c604","float[6] "
"Fine_Correction_Cols_Load","0011c620","float[4] "
"Fine_Correction_Advance_Limit","0011c638","float 3.5"
"Fine_Correction_Advance_Value","0011c63c","float 0.34999999"
"Fine_Correction_Retard_Value","0011c640","float 1.05"
"Fine_Correction_Retard_Limit","0011c65c","float -5.0"
"Fine_Correction_Range_RPM","0011c668","float[4] "
"Fine_Correction_Range_Load","0011c678","float[4] "
"Base_Timing_A2_xaxis","0011e040","float[14] "
"Base_Timing_A2_yaxis","0011e078","float[23] "
"Base_Timing_A2_data","0011e0d4","db[322] "
"Base_Timing_A1_xaxis","0011e218","float[14] "
"Base_Timing_A1_yaxis","0011e250","float[23] "
"Base_Timing_A1_data","0011e2ac","db[322] "
"Base_Timing_B2_xaxis","0011e3f0","float[14] "
"Base_Timing_B2_yaxis","0011e428","float[23] "
"Base_Timing_B2_data","0011e484","db[322] "
"Base_Timing_B1_xaxis","0011e5c8","float[14] "
"Base_Timing_B1_yaxis","0011e600","float[23] "
"Base_Timing_B1_data","0011e65c","db[322] "
"Timing_Compensation_Per_Cylinder_A_xaxis","0011eecc","float[16] "
"Timing_Compensation_Per_Cylinder_A_yaxis","0011ef0c","float[6] "
"Timing_Compensation_Per_Cylinder_A_data","0011ef24","db[96] "
"Fuel_Injection_Ratio_ECT_Threshold_A_NOT_REALLY","00120348","float[2] "
"Desired_Overrun_Mass_Airflow_A_xaxis","00122150","float[21] "
"Desired_Overrun_Mass_Airflow_A_yaxis","001221a4","float[16] "
"Desired_Overrun_Mass_Airflow_A_data","001221e4","dw[336] "
"Desired_Overrun_Mass_Airflow_C_xaxis","00122484","float[2] "
"Desired_Overrun_Mass_Airflow_C_yaxis","0012248c","float[2] "
"Desired_Overrun_Mass_Airflow_C_data","00122494","dw[4] "
"Desired_Overrun_Mass_Airflow_B_xaxis","0012249c","float[21] "
"Desired_Overrun_Mass_Airflow_B_yaxis","001224f0","float[16] "
"Desired_Overrun_Mass_Airflow_B_data","00122530","dw[336] "
"ECUID_3","001245ea","ds \"ZA1JS10C\""
"EFN","001245f2","?? 00h"
"CEL_array","00124778","cel[226] "
"CEL_P030x_A","00124778","cel[226] "
"CEL_P030x_B","00124784","?? 01h (cel.field0_0x0)"
"CEL_P0335","00124790","?? 01h (cel.field0_0x0)"
"CEL_P0336","0012479c","?? 01h (cel.field0_0x0)"
"CEL_P0604","001247a8","?? 01h (cel.field0_0x0)"
"CEL_P0102","001247b4","?? 01h (cel.field0_0x0)"
"CEL_P0103","001247c0","?? 01h (cel.field0_0x0)"
"CEL_P0333","001247e4","?? 01h (cel.field0_0x0)"
"CEL_P0327","001247f0","?? 01h (cel.field0_0x0)"
"CEL_P0328","001247fc","?? 01h (cel.field0_0x0)"
"CEL_P0122","00124808","?? 01h (cel.field0_0x0)"
"CEL_P0123","00124814","?? 01h (cel.field0_0x0)"
"CEL_P0117","00124820","?? 01h (cel.field0_0x0)"
"CEL_P0118","0012482c","?? 01h (cel.field0_0x0)"
"CEL_P0125","00124838","?? 01h (cel.field0_0x0)"
"CEL_P0462","00124844","?? 01h (cel.field0_0x0)"
"CEL_P0463","00124850","?? 01h (cel.field0_0x0)"
"CEL_P0461","0012485c","?? 01h (cel.field0_0x0)"
"CEL_P0851","00124868","?? 01h (cel.field0_0x0)"
"CEL_P0852","00124874","?? 01h (cel.field0_0x0)"
"CEL_P2158","00124880","?? 01h (cel.field0_0x0)"
"CEL_P2270","0012488c","?? 01h (cel.field0_0x0)"
"CEL_P2271","00124898","?? 01h (cel.field0_0x0)"
"CEL_P2530","001248a4","?? 01h (cel.field0_0x0)"
"CEL_P0071","001248b0","?? 01h (cel.field0_0x0)"
"CEL_P0073","001248bc","?? 01h (cel.field0_0x0)"
"CEL_P0072","001248c8","?? 01h (cel.field0_0x0)"
"CEL_P0685","001248d4","?? 01h (cel.field0_0x0)"
"CEL_P0506","001248e0","?? 01h (cel.field0_0x0)"
"CEL_P0507","001248ec","?? 01h (cel.field0_0x0)"
"CEL_P0011","001248f8","?? 01h (cel.field0_0x0)"
"CEL_P0021","00124904","?? 01h (cel.field0_0x0)"
"CEL_P0458","00124910","?? 01h (cel.field0_0x0)"
"CEL_P0459","0012491c","?? 01h (cel.field0_0x0)"
"CEL_P0141","00124928","?? 01h (cel.field0_0x0)"
"CEL_P0133","00124934","?? 00h (cel.field0_0x0)"
"CEL_P0420","00124940","?? 01h (cel.field0_0x0)"
"CEL_P0456","0012494c","?? 01h (cel.field0_0x0)"
"CEL_P119E","00124958","?? 01h (cel.field0_0x0)"
"CEL_P0171","00124964","?? 01h (cel.field0_0x0)"
"CEL_P0172","00124970","?? 01h (cel.field0_0x0)"
"CEL_P0137","0012497c","?? 01h (cel.field0_0x0)"
"CEL_P0131","00124988","?? 01h (cel.field0_0x0)"
"CEL_P0132","00124994","?? 01h (cel.field0_0x0)"
"CEL_P0138","001249a0","?? 01h (cel.field0_0x0)"
"CEL_P0112","001249ac","?? 01h (cel.field0_0x0)"
"CEL_P0113","001249b8","?? 01h (cel.field0_0x0)"
"CEL_P0111","001249c4","?? 01h (cel.field0_0x0)"
"CEL_P0038","001249d0","?? 01h (cel.field0_0x0)"
"CEL_P0032","001249dc","?? 01h (cel.field0_0x0)"
"CEL_P0037","001249e8","?? 01h (cel.field0_0x0)"
"CEL_P0031","001249f4","?? 01h (cel.field0_0x0)"
"CEL_P0107","00124a00","?? 01h (cel.field0_0x0)"
"CEL_P0108","00124a0c","?? 01h (cel.field0_0x0)"
"CEL_P0128","00124a18","?? 01h (cel.field0_0x0)"
"CEL_P0562","00124a24","?? 01h (cel.field0_0x0)"
"CEL_P0563","00124a30","?? 01h (cel.field0_0x0)"
"CEL_P0230","00124a3c","?? 01h (cel.field0_0x0)"
"CEL_P0068","00124a48","?? 01h (cel.field0_0x0)"
"CEL_P0101","00124a54","?? 01h (cel.field0_0x0)"
"CEL_P0134","00124a60","?? 01h (cel.field0_0x0)"
"CEL_P0030","00124a6c","?? 01h (cel.field0_0x0)"
"CEL_P2109","00124a78","?? 01h (cel.field0_0x0)"
"CEL_P0222","00124a84","?? 01h (cel.field0_0x0)"
"CEL_P0223","00124a90","?? 01h (cel.field0_0x0)"
"CEL_P1160","00124a9c","?? 01h (cel.field0_0x0)"
"CEL_P2102","00124aa8","?? 01h (cel.field0_0x0)"
"CEL_P2103","00124ab4","?? 01h (cel.field0_0x0)"
"CEL_P2101","00124ac0","?? 01h (cel.field0_0x0)"
"CEL_P2096","00124acc","?? 01h (cel.field0_0x0)"
"CEL_P2138","00124ad8","?? 01h (cel.field0_0x0)"
"CEL_P2127","00124ae4","?? 01h (cel.field0_0x0)"
"CEL_P2128","00124af0","?? 01h (cel.field0_0x0)"
"CEL_P2122","00124afc","?? 01h (cel.field0_0x0)"
"CEL_P2123","00124b08","?? 01h (cel.field0_0x0)"
"CEL_P2135","00124b14","?? 01h (cel.field0_0x0)"
"CEL_P2097","00124b20","?? 01h (cel.field0_0x0)"
"CEL_P0390","00124b2c","?? 01h (cel.field0_0x0)"
"CEL_P0365","00124b38","?? 01h (cel.field0_0x0)"
"CEL_P0345","00124b44","?? 01h (cel.field0_0x0)"
"CEL_P0340","00124b50","?? 01h (cel.field0_0x0)"
"CEL_P0605","00124b5c","?? 01h (cel.field0_0x0)"
"CEL_P0197","00124b68","?? 01h (cel.field0_0x0)"
"CEL_P0700","00124b74","?? 01h (cel.field0_0x0)"
"CEL_P0196","00124b80","?? 01h (cel.field0_0x0)"
"CEL_P0198","00124b8c","?? 01h (cel.field0_0x0)"
"CEL_P1532","00124b98","?? 00h (cel.field0_0x0)"
"CEL_P1531","00124ba4","?? 00h (cel.field0_0x0)"
"CEL_P1530","00124bb0","?? 00h (cel.field0_0x0)"
"CEL_P0517","00124bbc","?? 00h (cel.field0_0x0)"
"CEL_P0516","00124bc8","?? 00h (cel.field0_0x0)"
"CEL_P119F","00124bd4","?? 01h (cel.field0_0x0)"
"CEL_P0140","00124be0","?? 00h (cel.field0_0x0)"
"CEL_P0018","00124bec","?? 01h (cel.field0_0x0)"
"CEL_P0016","00124bf8","?? 01h (cel.field0_0x0)"
"CEL_P0024","00124c04","?? 01h (cel.field0_0x0)"
"CEL_P0014","00124c10","?? 01h (cel.field0_0x0)"
"CEL_P050E","00124c1c","?? 01h (cel.field0_0x0)"
"CEL_P0019","00124c28","?? 01h (cel.field0_0x0)"
"CEL_P0017","00124c34","?? 01h (cel.field0_0x0)"
"CEL_P0201","00124c40","?? 01h (cel.field0_0x0)"
"CEL_P0204","00124c4c","?? 01h (cel.field0_0x0)"
"CEL_P0203","00124c58","?? 01h (cel.field0_0x0)"
"CEL_P0202","00124c64","?? 01h (cel.field0_0x0)"
"CEL_P9572","00124c70","?? 01h (cel.field0_0x0)"
"CEL_P9571","00124c7c","?? 01h (cel.field0_0x0)"
"CEL_U0402","00124c88","?? 01h (cel.field0_0x0)"
"CEL_U0101","00124c94","?? 01h (cel.field0_0x0)"
"CEL_U0416","00124ca0","?? 01h (cel.field0_0x0)"
"CEL_U0122","00124cac","?? 01h (cel.field0_0x0)"
"CEL_U0073","00124cb8","?? 01h (cel.field0_0x0)"
"CEL_P050B","00124cc4","?? 01h (cel.field0_0x0)"
"CEL_P050A","00124cd0","?? 01h (cel.field0_0x0)"
"CEL_P2610","00124cdc","?? 01h (cel.field0_0x0)"
"CEL_P2420","00124ce8","?? 01h (cel.field0_0x0)"
"CEL_P2419","00124cf4","?? 01h (cel.field0_0x0)"
"CEL_P2401","00124d00","?? 01h (cel.field0_0x0)"
"CEL_P0453","00124d0c","?? 01h (cel.field0_0x0)"
"CEL_P0452","00124d18","?? 01h (cel.field0_0x0)"
"CEL_P015B","00124d24","?? 01h (cel.field0_0x0)"
"CEL_P015A","00124d30","?? 01h (cel.field0_0x0)"
"CEL_P014D","00124d3c","?? 01h (cel.field0_0x0)"
"CEL_P014C","00124d48","?? 01h (cel.field0_0x0)"
"CEL_P1451","00124d54","?? 01h (cel.field0_0x0)"
"CEL_P1449","00124d60","?? 01h (cel.field0_0x0)"
"CEL_P0455","00124d6c","?? 01h (cel.field0_0x0)"
"CEL_P0451","00124d78","?? 01h (cel.field0_0x0)"
"CEL_P0441","00124d84","?? 01h (cel.field0_0x0)"
"CEL_P219A","00124d90","?? 01h (cel.field0_0x0)"
"CEL_P2404","00124d9c","?? 01h (cel.field0_0x0)"
"CEL_P2402","00124da8","?? 01h (cel.field0_0x0)"
"CEL_P013F","00124db4","?? 01h (cel.field0_0x0)"
"CEL_P013E","00124dc0","?? 01h (cel.field0_0x0)"
"CEL_P013B","00124dcc","?? 01h (cel.field0_0x0)"
"CEL_P013A","00124dd8","?? 01h (cel.field0_0x0)"
"CEL_U0423","00124de4","?? 01h (cel.field0_0x0)"
"CEL_U0155","00124df0","?? 01h (cel.field0_0x0)"
"CEL_P0354","00124dfc","?? 01h (cel.field0_0x0)"
"CEL_P0353","00124e08","?? 01h (cel.field0_0x0)"
"CEL_P0352","00124e14","?? 01h (cel.field0_0x0)"
"CEL_P0351","00124e20","?? 01h (cel.field0_0x0)"
"CEL_P000A","00124e2c","?? 01h (cel.field0_0x0)"
"CEL_P000B","00124e38","?? 01h (cel.field0_0x0)"
"CEL_P000C","00124e44","?? 01h (cel.field0_0x0)"
"CEL_P000D","00124e50","?? 01h (cel.field0_0x0)"
"CEL_P0512","00124e5c","?? 01h (cel.field0_0x0)"
"CEL_P0616","00124e68","?? 01h (cel.field0_0x0)"
"CEL_P0617","00124e74","?? 01h (cel.field0_0x0)"
"CEL_P2195","00124e80","?? 01h (cel.field0_0x0)"
"CEL_P2196","00124e8c","?? 01h (cel.field0_0x0)"
"CEL_P0560","00124e98","?? 01h (cel.field0_0x0)"
"CEL_P0116","00124ea4","?? 01h (cel.field0_0x0)"
"CEL_P081A","00124eb0","?? 01h (cel.field0_0x0)"
"CEL_P062F","00124ebc","?? 01h (cel.field0_0x0)"
"CEL_P060B","00124ec8","?? 01h (cel.field0_0x0)"
"CEL_P060A","00124ed4","?? 01h (cel.field0_0x0)"
"CEL_P9578","00124ee0","?? 01h (cel.field0_0x0)"
"CEL_P0606","00124eec","?? 01h (cel.field0_0x0)"
"CEL_P2119","00124ef8","?? 01h (cel.field0_0x0)"
"CEL_P0391","00124f04","?? 01h (cel.field0_0x0)"
"CEL_P0366","00124f10","?? 01h (cel.field0_0x0)"
"CEL_P0346","00124f1c","?? 01h (cel.field0_0x0)"
"CEL_P0341","00124f28","?? 01h (cel.field0_0x0)"
"CEL_P0087","00124f34","?? 01h (cel.field0_0x0)"
"CEL_P0088","00124f40","?? 01h (cel.field0_0x0)"
"CEL_P062D","00124f4c","?? 01h (cel.field0_0x0)"
"CEL_P1261","00124f58","?? 01h (cel.field0_0x0)"
"CEL_P1262","00124f64","?? 01h (cel.field0_0x0)"
"CEL_P1263","00124f70","?? 01h (cel.field0_0x0)"
"CEL_P1264","00124f7c","?? 01h (cel.field0_0x0)"
"CEL_P0192","00124f88","?? 01h (cel.field0_0x0)"
"CEL_P0193","00124f94","?? 01h (cel.field0_0x0)"
"CEL_P1235","00124fa0","?? 01h (cel.field0_0x0)"
"CEL_P117B","00124fac","?? 01h (cel.field0_0x0)"
"CEL_P1170","00124fb8","?? 01h (cel.field0_0x0)"
"CEL_P1603","00124fc4","?? 01h (cel.field0_0x0)"
"CEL_P1604","00124fd0","?? 01h (cel.field0_0x0)"
"CEL_P1109","00124fdc","?? 01h (cel.field0_0x0)"
"CEL_P0010","00124fe8","?? 01h (cel.field0_0x0)"
"CEL_P0020","00124ff4","?? 01h (cel.field0_0x0)"
"CEL_P0013","00125000","?? 01h (cel.field0_0x0)"
"CEL_P0023","0012500c","?? 01h (cel.field0_0x0)"
"CEL_P0191","00125018","?? 01h (cel.field0_0x0)"
"Radiator_Fan_Modes_A","00125278","fanmodes "
"Radiator_Fan_Modes_B","00125288","fanmodes "
"Radiator_Fan_Modes_Veh_Speed","00125298","float[6] "
"Manifold_Pressure_Sensor_CEL_Delays","001252f3","undefined1 08h"
"MAF_Voltage_Max","00125396","dw 61905"
"MAF_Voltage_Min","00125398","dw 1665"
"Manifold_Pressure_Sensor_Scaling_A","001253c4","float 250.0"
"Knock_Sensor_Calibration_xaxis","00126620","float[87] "
"Knock_Sensor_Calibration_yaxis","0012677c","ushort[87] "
"Maybe_Intake_Temp_Sensor_Scaling_yaxis","0012690c","float[30] "
"Intake_Temp_Sensor_Scaling_yaxis","0012690c","float[30] "
"Maybe_Intake_Temp_Sensor_Scaling_sizey_30","00126984","float[30] "
"Intake_Temp_Sensor_Scaling_sizey_30","00126984","float[30] "
"Maybe_Maf_yaxis","00126dc4","ddw[54] "
"MAF_Sensor_Scaling_yaxis","00126dc4","ddw[54] "
"Maybe_Maf_data","00126e9c","ddw[54] "
"Front_Oxygen_Sensor_Scaling_A_xaxis","00126f74","float[14] "
"Front_Oxygen_Sensor_Scaling_A_data","00126fac","float[14] "
"Front_Oxygen_Sensor_Scaling_B_xaxis","00126fe4","float[14] "
"Front_Oxygen_Sensor_Scaling_B_data","0012701c","float[14] "
"ECUID","00129080","db[8] "
"Intake_Duty_Unknown_15","001293b8","float 60.0"
"AVCS_Advance_Speed_Min","0012949c","float 300.0"
"AVCS_Base_Normal_Safe_Hysteresis","001294b8","float 0.4"
"AVCS_Advance_Max","001294e8","float 24.0"
"Intake_Duty_Unknown_12","001294ec","float 41.101963"
"Intake_Duty_Unknown_9","001294f0","float 41.101963"
"Intake_Duty_Unknown_8","0012957c","float 29.035"
"Intake_Duty_Unknown_11","00129580","float 29.400036"
"Intake_Duty_Unknown_10","00129584","float 29.400036"
"Intake_Duty_Unknown_14","00129588","float 29.400036"
"Intake_Duty_Unknown_13","0012958c","float 29.400036"
"AVCS_Advance_Min","001295a0","float -27.0"
"Idle_Throttle_Target_For_Airflow_xaxis","0013c668","float[34] "
"Idle_Throttle_Target_For_Airflow_yaxis","0013c6f0","float[34] "
"EEP_80100000","80100000","db ??"
"EEP_80100002","80100002","db ??"
"EEP_80100404","80100404","?? ??"
"EEP_80101fe0","80101fe0","?? ??"
"EEP_80101fe8","80101fe8","?? ??"
"EEP_80101fec","80101fec","?? ??"
"EEP_80101ff8","80101ff8","undefined4 ??"
"EEP_80101ffc","80101ffc","undefined4 ??"
"EEP_80102000","80102000","?? ??"
"EEP_80103ff8","80103ff8","undefined4 ??"
"EEP_80104000","80104000","undefined4 ??"
"EEP_80105fe8","80105fe8","?? ??"
"EEP_80105ff0","80105ff0","undefined4 ??"
"EEP_80105ff4","80105ff4","undefined4 ??"
"EEP_80105ff8","80105ff8","undefined4 ??"
"EEP_80105ffc","80105ffc","undefined4 ??"
"EEP_80107ff0","80107ff0","undefined4 ??"
"CEL_P2119_DAT_fff804c4","fff804c4","undefined1 ??"
"CEL_P2101_DAT_FFF80508","fff80508","undefined1 ??"
"ENGINE_cel_kindA","fff810c4","bool ??"
"ENGINE_cel_kindB","fff810c6","bool ??"
"ENGINE_cel_kindC","fff810c8","bool ??"
"ENGINE_cel_kindD","fff810ca","bool ??"
"CEL_P2119_fff810cc","fff810cc","undefined1 ??"
"CEL_DAT_fff811b2","fff811b2","undefined1 ??"
"ENGINE_ltft_array_A","fff81468","uint_float[10] ??"
"LTFT_FLOAT_ARRAY_ARRAY_fff814c0","fff814c0","float ?? (uint_float.val)"
"ENGINE_iam","fff815cc","float[2] ??"
"ENGINE_knock_array_A","fff815e0","float[70] ??"
"ENGINE_knock_array_B","fff816f8","short[35] ??"
"P1109_result_SHORT_fff81a70","fff81a70","db[2] ??"
"P1109_SHORT_FFF81A72","fff81a72","db[2] ??"
"ENGINE_ambpress_raw","fff81a89","undefined1 ??"
"ENGINE_cel_data","fff83710","dw[256] ??"
"ENGINE_maf_root_maybe","fff842a0","undefined2 ??"
"ENGINE_maf_v_maybe","fff842ac","ushort ??"
"EEP_DAT_fff84678","fff84678","undefined1 ??"
"ENGINE_CEL_fff84f0c","fff84f0c","undefined1 ??"
"ENGINE_map","fff87de0","undefined4 ??"
"ENGINE_iat","fff87de4","float ??"
"ENGINE_ect","fff87de8","float ??"
"ENGINE_battvolt","fff87dec","float ??"
"ENGINE_maf_raw","fff87df0","float ??"
"ENGINE_oil_temp","fff87df4","float ??"
"P0071_P0111_P0116_P0196_DAT_fff87eb9","fff87eb9","undefined1 ??"
"CEL_P2119_fff883f9","fff883f9","undefined1 ??"
"CAN_temp_0x140","fff88990","db[8] ??"
"CLUSTER_fuel_mpg_89b0","fff889b0","??[8] ??"
"CLUSTER_fuel_mpg_89b1","fff889b1","?? ?? (undefined[8][1])"
"CLUSTER_rpm","fff889c8","?? ??"
"CLUSTER_fuel_mpg_fff889ca","fff889ca","?? ??"
"CLUSTER_ect","fff889d6","?? ??"
"CLUSTER_map","fff889d7","?? ??"
"CLUSTER_oil_temp","fff889d8","?? ??"
"CLUSTER_map_9dfc","fff889dd","?? ??"
"CAN_bits_0x140","fff889e0","?? ??"
"ENGINE_fuel_mpg","fff88a1c","?? ??"
"ENGINE_fuel_mpg_raw","fff88a20","?? ??"
"ENGINE_gear_load_rpm_calc","fff88a90","undefined4 ??"
"CAN_oil_temp","fff88aa8","float ??"
"CAN_ect","fff88aac","float ??"
"ENGINE_gear_shift_indicator","fff88ad7","bool ??"
"ENGINE_limited2","fff88ad8","bool ??"
"ENGINE_U0155_fff88afc","fff88afc","bool ??"
"ENGINE_torque_A_for_CAN","fff88b08","undefined4 ??"
"ENGINE_torque_B_for_CAN","fff88b0c","undefined4 ??"
"ENGINE_gear_speed_calc","fff88b14","undefined4 ??"
"ENGINE_gear_rpm_calc","fff88b18","undefined4 ??"
"AmbientTemp_if_U0071_FLOAT_fff88bb0","fff88bb0","float ??"
"CAN_0x3D1_AmbientTemp_FLOAT_fff88bb4","fff88bb4","float ??"
"ENGINE_U0155_fff88bc4","fff88bc4","bool ??"
"CAN_0x3D1_fff88bd4","fff88bd4","db ??"
"gear_Determ_8bf7","fff88bf7","undefined1 ??"
"ENGINE_U0155_fff88c74","fff88c74","?? ??"
"ENGINE_U0155_fff88c76","fff88c76","bool ??"
"ENGINE_battvolt_charged","fff88c85","undefined1 ??"
"ENGINE_gearC","fff88d02","db ??"
"ENGINE_speed_interim_8de8","fff88de8","float ??"
"CLUSTER_speed","fff88e08","undefined2 ??"
"ENGINE_speed_interim_lsb","fff88e1f","?? ??"
"ENGINE_speed_interim_msb","fff88e20","?? ??"
"ENGINE_speed_interim_8e4c","fff88e4c","float ??"
"gear_Determ_FFF88E68","fff88e68","bool ??"
"gear_Determ_8e78","fff88e78","?? ??"
"gear_Determ_8e7a","fff88e7a","bool ??"
"gear_Determ_8e7b","fff88e7b","bool ??"
"gear_Determ_CEL_8e7c","fff88e7c","bool ??"
"gear_Determ_CEL_8e7d","fff88e7d","bool ??"
"gear_Determ_CEL_8e7e","fff88e7e","bool ??"
